Rnom,Xnom,Ynom,Znom,R,X,Y,Z,Nx,Ny,Nz,I,J,K,LateralDensity,DirectionDensity,ExposureTime,oriX,oriY,oriZ,Inc,ang,ViewAng,Rs,PointDev
8.0013,-1.8652710414742584,4.988234092134886,5.971522944266462,7.9723406118216,-1.85852,4.97018,5.94991,-0.2298961700020972,0.61723592480622,0.7524410702154537,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.229978,0.616006,1.75244,2.4214328479830094,2.421432793219639,-0.3962274141758807,84.02847705573353,-0.0289593881784009
8.0013,-1.2257595207250929,-3.112092121962254,7.268644846996741,7.96383455396331,-1.22002,-3.09752,7.23461,-0.1547973844188602,-0.3947826259651438,0.905640352465119,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.154879,-0.396012,1.905639,2.704857958848059,3.5783276856317934,-0.9865482277764972,82.73135515300326,-0.0374654460366903
8.0013,2.271932967871662,3.172796466925571,6.985161763263789,7.973291215088032,2.26398,3.16169,6.96071,0.2965696320042373,0.3900717025941625,0.871716995479704,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.296488,0.388842,1.871716,2.6284633432224096,2.628462945064151,-0.6045911371317431,83.01483823673621,-0.0280087849119681
8.0013,-5.379849034903117,4.087408683355985,4.286154022766578,7.992630638338043,-5.37402,4.08298,4.28151,-0.6732653478106606,0.5035506878942161,0.5414337227756062,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.673347,0.502321,1.541433,2.1422663284822594,2.1422666105860952,-0.2585375789633148,85.71384597723342,-0.0086693616619575
8.0013,6.086009120383248,1.6643398145656252,4.920494655851545,7.957745015825776,6.05288,1.65528,4.89371,0.7607597367474338,0.2088674375858354,0.6145071329612882,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.760678,0.207638,1.614506,2.232152781915006,2.2321525929399995,-0.4557748507256323,85.07950534414846,-0.0435549841742242
8.0013,0.0942644147054876,3.4757433622031555,7.206325276465178,7.985960674152215,0.0940837,3.46908,7.19251,0.032598003099191,0.390240072343201,0.9201358900355526,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.032517,0.389011,1.920135,2.7379916768642945,2.7379917864983616,-0.6478236634720247,82.79367472353482,-0.0153393258477851
8.0013,2.8510292152505503,-1.917184574166575,7.226121879152439,7.969729525203474,2.83978,-1.90962,7.19761,0.3703299802194225,-0.2382198217336083,0.8978346296974126,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.370248,-0.239449,1.897834,2.6862187782533544,2.6862188401255,-0.909395064925448,82.77387812084756,-0.0315704747965259
8.0013,3.618690342343613,3.1731745030026657,6.391935971966776,7.959708380393091,3.59988,3.15668,6.35871,0.4524047138348527,0.3948769200056212,0.7996262833016927,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.452323,0.393647,1.799625,2.4965985559205963,2.496598171528988,-0.5379747504908079,83.60806402803323,-0.0415916196069092
8.0013,3.018145229921481,5.276533628926456,5.202864011668036,7.969844501030118,3.00628,5.25579,5.18241,0.3812021503429323,0.6547398956236684,0.6526872065948836,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.381121,0.65351,1.652686,2.280818588212885,4.002366885121292,-0.2901975042587493,84.79713598833196,-0.0314554989698825
8.0013,0.440860978358515,2.5723786915456985,7.5636837027365456,8.00534767749384,0.441084,2.57368,7.56751,0.0925947621176968,0.2810716027534568,0.9552093823628252,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.092513,0.279842,1.955208,2.8399694370269204,2.839968892480738,-0.7280813617403832,82.43631629726346,0.0040476774938387
8.0013,-4.192913188785265,-3.700506155651925,5.722458813595149,7.965437120265278,-4.17412,-3.68392,5.69681,-0.5235813448980479,-0.4633051569250723,0.7149901445764029,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.523663,-0.464535,1.714989,2.368281738511093,2.368281896601089,-0.8468214133114805,84.27754118640485,-0.0358628797347222
8.0013,3.322408176988473,-1.6215057165752575,7.095993574306131,7.965348721236253,3.30748,-1.61422,7.06411,0.4168431095112345,-0.1901430892395398,0.8888686222763458,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.416762,-0.191373,1.888868,2.666100997106796,2.66610129155667,-0.87983847577876,82.90400642569386,-0.0359512787637479
8.0013,2.638989342759584,6.172725961693979,4.353618166609296,7.976106437015494,2.63068,6.15329,4.33991,0.3371797529545581,0.7720947359045207,0.5386831471152885,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.337098,0.770865,1.538682,2.138510238814634,2.1385099312951565,-0.1357037905446153,85.6463818333907,-0.0251935629845068
8.0013,1.30556341034359,7.378775567950913,2.805347926618498,7.969532855751333,1.30038,7.34948,2.79421,0.1651408194682792,0.910343567611836,0.3794774020321895,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.165059,0.909114,1.379476,1.95880341494,4.3243824378595885,0.0685529727047999,87.1946520733815,-0.0317671442486675
8.0013,1.5344937192648354,-4.009345818308346,6.752131280177404,7.980892720673546,1.53058,-3.99912,6.73491,0.1848815693852707,-0.4942293811932366,0.8494445974087951,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.1848,-0.495459,1.849444,2.5868509851345065,3.696333935005544,-0.9808315554641114,83.24786871982259,-0.020407279326454
8.0013,-6.9068291945856455,1.701274841093532,3.663628813332703,7.972211949176966,-6.88172,1.69509,3.65031,-0.8486840534256992,0.2098960635495037,0.485467836182118,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.848766,0.208667,1.485467,2.0774780494633154,2.0774782253342656,-0.340064226432169,86.3363711866673,-0.0290880508230344
8.0013,-5.437805610819296,-2.7987326295454977,5.159279745978069,7.969244200230031,-5.41602,-2.78752,5.13861,-0.6710710190006742,-0.340047331184269,0.6588106708393944,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.671153,-0.341277,1.65881,2.2906610137730263,2.290661370786745,-0.7413886894200519,84.84072025402193,-0.032055799769969
8.0013,6.241211169905268,3.154849455260716,3.887802687546128,7.977030036103662,6.22228,3.14528,3.87601,0.7846377627665501,0.3898169681300309,0.4820646352913824,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.784556,0.388587,1.482064,2.073185720293645,2.0731859306669524,-0.2563025424150204,86.11219731245387,-0.0242699638963381
8.0013,3.632790784917101,5.575761769716349,4.442354498505383,7.969339683474409,3.61828,5.55349,4.42461,0.4518500316105314,0.6986250555729872,0.5547563254792163,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.451769,0.697396,1.554755,2.157789639721827,2.157789404331996,-0.1829781829179847,85.55764550149462,-0.0319603165255912
8.0013,4.7172778727529865,3.767491055635924,5.251104865353422,7.9668713795881,4.69698,3.75128,5.22851,0.5870562693874491,0.4680279285975552,0.6605412891148988,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.586975,0.466798,1.66054,2.2915053001799004,2.2915051925787004,-0.38084672392232,84.74889513464657,-0.0344286204119006
8.0013,2.229756497020435,0.1806451587112426,7.682210292658575,7.941098903696893,2.21298,0.179286,7.62441,0.2470096680122258,0.0211307311241076,0.9687825948636004,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.246928,0.019901,1.968782,2.890879555855721,3.3923059947149152,-0.856652217283451,82.31778970734142,-0.0602010963031069
8.0013,4.804952766952369,-4.319775675628361,4.719403427299505,7.984526634240755,4.79488,-4.31072,4.70951,0.6113688629968954,-0.5193919896640653,0.5970427743727303,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.611287,-0.520621,1.597042,2.211339577190344,2.211339691757553,-0.7664138539153855,85.28059657270049,-0.0167733657592457
8.0013,5.863365504461364,-3.137424567270789,4.449529608371906,7.965839509486743,5.83738,-3.12352,4.42981,0.72970991622586,-0.3927839498942977,0.5596822374053712,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.729628,-0.394013,1.559681,2.165309203090777,2.165308951779892,-0.6762859479931067,85.5504703916281,-0.0354604905132571
8.0013,2.731050352239304,0.4830508630951774,7.50525332864898,7.962128184919909,2.71768,0.480686,7.46851,0.3275880847523811,0.0569800859570446,0.9431009047459314,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.327507,0.055751,1.9431,2.8023394191249515,2.802339543688796,-0.8176261166312314,82.49474667135102,-0.0391718150800919
8.0013,2.625721212000632,-4.005218393640454,6.409728186599969,7.996908227740268,2.62428,-4.00302,6.40621,0.3343165804216989,-0.4887178212834146,0.8058457142748443,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.334235,-0.489947,1.805845,2.508867052026621,2.5088669111276363,-0.939372218467244,83.59027181340004,-0.0043917722597326
8.0013,-4.488742964209523,1.1045531985819224,6.530846080161586,7.9479615452391315,-4.45882,1.09719,6.48731,-0.562478769132428,0.131713718010262,0.8162531045963513,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.56256,0.130484,1.816252,2.5254893282892725,2.525489031435697,-0.6708043800296568,83.46915391983842,-0.053338454760869
8.0013,-1.3769224527602886,6.78067504094826,4.018374327778076,7.976879535940103,-1.37272,6.75998,4.00611,-0.1793525737475246,0.8483176804897183,0.4981864783980822,8.14835e-05,0.00122949,-0.999999,75,10,0.6,-0.179434,0.847088,1.498185,2.0911162133745758,2.091115599046932,-0.0653895550469572,85.98162567222192,-0.0244204640598972
8.0013,1.8969158765693968,4.676451193224986,6.2091316691308425,7.968669628796265,1.88918,4.65738,6.18381,0.2424462227487372,0.5847697240889577,0.7741215659467148,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.242365,0.58354,1.774121,2.454955543172308,2.454955686486977,-0.4301204137994552,83.79086833086916,-0.0326303712037354
8.0013,0.8777772529022662,4.9781886717615205,6.20225332702822,7.974926812075205,0.874884,4.96178,6.18181,0.1207487666789591,0.6324433401234406,0.765137345108064,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.120667,0.631214,1.765136,2.440827971944215,3.842357335226478,-0.400740381292646,83.79774667297178,-0.0263731879247952
8.0013,0.2899979752602624,-4.601265009975212,6.539500223436251,7.987118969093674,0.289484,-4.59311,6.52791,0.0382055558913129,-0.5776118955379179,0.8154169691833308,8.14835e-05,0.00122949,-0.999999,75,10,0.6,0.038124,-0.578841,1.815416,2.52546688080744,2.5254667896284757,-0.9877732611029888,83.46049977656375,-0.0141810309063261
8.0013,-2.721945212103241,5.937238097086788,4.621798322169575,7.965657306249121,-2.70982,5.91079,4.60121,-0.3413960215125176,0.7396512453016141,0.5799696473257857,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.341478,0.738422,1.579969,2.188405465422884,2.188405887185324,-0.1871991319434114,85.37820167783042,-0.0356426937508791
8.0013,4.624499705436485,3.8025410628374248,5.30805855561646,7.982233728030018,4.61348,3.79348,5.29541,0.5764478659072073,0.4750188502279048,0.6648796506279807,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.576366,0.473789,1.664879,2.297283883414132,2.297284012209156,-0.3815944331814751,84.69194144438354,-0.0190662719699821
8.0013,5.95330504108061,4.388273728368414,3.05319741627622,7.993471088013016,5.94748,4.38398,3.05021,0.7436864921068769,0.544950409129767,0.3872459851916713,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.743605,0.543721,1.387245,1.9676463363453665,1.9676465973985469,-0.1020373735111004,86.94680258372378,-0.0078289119869845
8.0013,-1.8734672694122316,-5.756763670665935,5.231691325044125,7.983587629311775,-1.86932,-5.74402,5.22011,-0.2377402972693372,-0.7145274849602188,0.6579741820852182,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.237822,-0.715757,1.657973,2.290114023650057,3.993071056070856,-0.9083670312643608,84.76830867495588,-0.0177123706882254
8.0013,-1.571754210940527,-2.4659045490825235,7.447798677811105,7.9685454817425745,-1.56532,-2.45581,7.41731,-0.1931778782276769,-0.2983001724320603,0.934718842481768,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.193259,-0.29953,1.934718,2.7793392463586084,2.7793393754211944,-0.9693268000016232,82.55220132218889,-0.032754518257426
8.0013,1.714882316026372,0.2245218382156423,7.812142489505955,7.978426767909824,1.70998,0.22388,7.78981,0.1598684267640348,0.0239385128645809,0.9868480297015466,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.159787,0.022709,1.986847,2.9789624005552136,2.9789627370093754,-0.8715520799979599,82.18785751049404,-0.0228732320901761
8.0013,-6.466644179605243,0.2475149511301176,4.7055340922518765,7.951777332696697,-6.42662,0.245983,4.67641,-0.8052522538548469,0.0434672969569963,0.5913369612639999,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.805334,0.042238,1.591336,2.2035265867596934,2.2035267777899645,-0.5092688723048271,85.29446590774812,-0.0495226673033037
8.0013,-1.55957829255179,1.722056421978465,7.656568351351927,8.010748742570822,-1.56142,1.72409,7.66561,-0.2268922489337472,0.2022419867538809,0.9526899213110368,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.226974,0.201012,1.952689,2.8320041884510347,3.451180926733468,-0.7611658241751749,82.34343164864808,0.0094487425708216
8.0013,-3.32407086789714,4.142422517448475,5.984286945170111,7.956405894177345,-3.30542,4.11918,5.95071,-0.4365520105279593,0.5115113650288214,0.7401205750081187,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.436633,0.510282,1.74012,2.403163257479389,2.403163754124665,-0.4325893450380993,84.01571305482989,-0.0448941058226557
8.0013,0.7212581829331429,5.602749046031352,5.666550224849928,8.00491446172637,0.721584,5.60528,5.66911,0.1052339492123702,0.70195669828811,0.7044023066839173,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.105152,0.700727,1.704401,2.3511490739383087,2.3511486407727835,-0.3153013395135447,84.33344977515007,0.0036144617263698
8.0013,-2.0972648121597675,6.539832504498428,4.105225062135119,7.958781294199508,-2.08612,6.50508,4.08341,-0.26681382906533,0.8207116173179685,0.5052156191358512,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.266895,0.819482,1.505215,2.0992840025768835,4.18390118646056,-0.0840471299345691,85.89477493786488,-0.0425187058004921
8.0013,-1.851220252537008,3.2325196934881686,7.081285313967231,7.9611026704157,-1.84192,3.21628,7.04571,-0.2369361456520755,0.4138033013865266,0.8789926567640652,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.237018,0.412574,1.878992,2.6435149308408747,2.643515388054161,-0.6005036149004733,82.91871468603277,-0.0401973295843003
8.0013,-0.9153572499003224,-3.370135308715497,7.198965953246621,7.96422648271356,-0.911116,-3.35452,7.16561,-0.1094756215131941,-0.4284197339824014,0.8969234191550292,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.109557,-0.429649,1.896922,2.684769654519352,3.5984161533742625,-0.9938201717802768,82.80103404675339,-0.0370735172864407
8.0013,0.2137844536847168,-5.76651634134035,5.542777930101245,7.978826850130037,0.213184,-5.75032,5.52721,0.0321139494267611,-0.7170236072598561,0.696308725267951,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.032032,-0.718253,1.696308,2.3422626144807808,2.3422625368912646,-0.9437384198216474,84.45722206989876,-0.0224731498699632
8.0013,-2.304240436882675,-1.2616562373278692,7.557744454388917,7.973102399354971,-2.29612,-1.25721,7.53111,-0.2664345319054114,-0.1637947051708498,0.9498336353100676,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.266516,-0.165024,1.949833,2.8242116433000413,2.8242112319580577,-0.9225903627697872,82.44225554561109,-0.0281976006450292
8.0013,3.786883377159119,3.517399095689392,6.108045479483548,7.9539639392318096,3.76448,3.49659,6.07191,0.4639454674058252,0.4403040146329418,0.768691731431856,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.463864,0.439075,1.768691,2.446683686034593,2.446684125762906,-0.4899667903729691,83.89195452051645,-0.0473360607681909
8.0013,-2.7362209793772068,5.030961950473791,5.587782949873859,7.975564039044511,-2.72742,5.01478,5.56981,-0.3591068519872673,0.6177923803993345,0.699553317179126,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.359188,0.616563,1.699552,2.344546291897349,2.34454624358555,-0.3487034622460442,84.41221705012615,-0.0257359609554894
8.0013,3.300440032503799,-5.478119848278516,4.80812855586696,7.977638625364024,3.29068,-5.46192,4.79391,0.4156419594285248,-0.6611836852423266,0.6245621633847126,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.41556,-0.662413,1.624561,2.2463644328484604,2.2463641254547677,-0.8545508570700795,85.19187144413304,-0.0236613746359761
8.0013,-1.6864607422975375,-2.1625070325955837,7.516662503309823,7.970267886395036,-1.67992,-2.15412,7.48751,-0.1913248853649416,-0.2467580911118928,0.95000275405438,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.191406,-0.247988,1.950002,2.825061890047058,2.8250619681907203,-0.9599016187953217,82.48333749669018,-0.0310321136049642
8.0013,2.4230997412464297,-1.58049499163147,7.459988265097964,7.954345096040277,2.40888,-1.57122,7.41621,0.3062236585978311,-0.1903196814688965,0.9327408481247816,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.306142,-0.191549,1.93274,2.7733160960438523,2.7733157237846173,-0.9191494335648456,82.54001173490204,-0.0469549039597234
8.0013,5.1313860989782,3.808066270850391,4.815424142277075,7.966050619761338,5.10878,3.79129,4.79421,0.6445162023686452,0.4774906081472801,0.5971612713626364,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.644435,0.476261,1.59716,2.209956028014116,2.209955767644837,-0.3199388389822615,85.18457585772292,-0.0352493802386622
8.0013,-3.2119782934184484,1.73726546297694,7.119403475274894,7.961297480869559,-3.19592,1.72858,7.08381,-0.3934868017984651,0.2060425589146249,0.8959434137970594,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.393568,0.204813,1.895942,2.680847566907585,2.6808470417198897,-0.7087414081482525,82.8805965247251,-0.0400025191304411
8.0013,-0.8382276066922575,-3.668539315592944,7.061161056039427,7.963961765877332,-0.834316,-3.65142,7.02821,-0.1072053563343716,-0.4503907042941364,0.886371945099038,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.107287,-0.45162,1.886371,2.6614602173125927,2.6614600610695924,-0.9942289494382892,82.93883894396058,-0.0373382341226689
8.0013,-5.615571054904502,2.6319788834822733,5.055576186175237,8.00008738145403,-5.61472,2.63158,5.05481,-0.7036478644766502,0.3245948877442699,0.6320742374656119,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.703729,0.323365,1.632073,2.254581818868103,4.028603779897006,-0.419744321856308,84.94442381382476,-0.0012126185459706
8.0013,-6.13472614595421,2.0412996117359787,4.713706895774529,7.966337719611189,-6.10792,2.03238,4.69311,-0.7586293638332257,0.2642651121178032,0.5955211489505308,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.758711,0.263036,1.59552,2.2083825224643654,2.208382629361546,-0.414094417727545,85.28629310422546,-0.0349622803888118
8.0013,-1.1801850680969257,-0.6651472122511222,7.885781133221719,7.969672240614667,-1.17552,-0.662518,7.85461,-0.208818124654394,-0.094685071120241,0.9733600197885554,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.2089,-0.095915,1.973359,2.910832039607763,2.910832174097885,-0.9126604440459952,82.11421886677829,-0.0316277593853335
8.0013,6.137191816439332,0.806088960037126,5.070098508583079,7.985378971327848,6.12498,0.804485,5.06001,0.7703709884263977,0.0913899447693494,0.6310122171447953,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.77029,0.09016,1.631011,2.2534272795565724,4.029758207519238,-0.5231574428026523,84.92990149141693,-0.0159210286721522
8.0013,-1.9322282766039087,-3.3719421778064107,6.994090471721285,7.952816373750874,-1.92052,-3.35151,6.95171,-0.2443741559162468,-0.4113204384475026,0.878121158403313,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.244456,-0.41255,1.87812,2.643815576390438,2.6438159014296843,-0.9693598542382004,83.00590952827872,-0.0484836262491263
8.0013,-6.32040420655148,0.8465731364497806,4.832867293899963,7.975874448622483,-6.30032,0.843883,4.81751,-0.7897499700116263,0.0933669226209972,0.6062817848384695,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.789831,0.092137,1.606281,2.222109000703965,2.2221091481339186,-0.5002753156329193,85.16713270610003,-0.0254255513775172
8.0013,-1.9373035629119184,-4.559964677438722,6.282863895998381,7.975761130989318,-1.93112,-4.54541,6.26281,-0.2370755613720774,-0.5614647519619881,0.7928130362855907,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.237157,-0.562694,1.792812,2.487371399153515,2.487371060403664,-0.9603508408071986,83.71713610400163,-0.0255388690106821
8.0013,7.292431038539444,-0.0986344152158213,3.291127844718521,7.959440446847916,7.25428,-0.0981184,3.27391,0.8995329431335315,-0.0138682672042113,0.4366327465757457,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.899451,-0.015098,1.436632,2.0225858067929336,2.0225860113882987,-0.396516889289955,86.70887215528148,-0.0418595531520846
8.0013,7.068909866068401,0.8038561240308129,3.661301725788111,7.961762880038314,7.03398,0.799884,3.64321,0.8782302270165605,0.1152316219714703,0.4641479738749969,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.878149,0.114002,1.464147,2.0532276547166566,2.0532277589527643,-0.3632847908393513,86.3386982742119,-0.039537119961686
8.0013,4.909823861514221,4.700561363759318,4.221274002530364,7.975968928531505,4.89428,4.68568,4.20791,0.6179256655758372,0.5804559558186182,0.5303194840634774,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.617844,0.579226,1.530318,2.1288722900435664,4.154313572635127,-0.214055232340493,85.77872599746964,-0.0253310714684955
8.0013,1.385297768591899,3.835353353005878,6.884171441787376,7.939395560551194,1.37458,3.80568,6.83091,0.1750165860038168,0.4251478649116086,0.8880419402171662,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.174935,0.423918,1.888041,2.662696878374264,2.6626966552594515,-0.6034819987126628,83.11582855821263,-0.0619044394488064
8.0013,6.658985282918645,0.8049199562248158,4.362432871224946,7.972095271057918,6.63468,0.801982,4.34651,0.8315323600344151,0.1051873049440692,0.5454260399854404,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.831451,0.103958,1.545425,2.1474580481657526,2.147458230715766,-0.4404541302884095,85.63756712877506,-0.0292047289420827
8.0013,6.969223827793074,-0.0967349173422494,3.9295500103559,7.966806965300491,6.93918,-0.0963179,3.91261,0.8717369864500484,-0.0244668881226015,0.4893628488561267,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.871656,-0.025696,1.489362,2.082107936675183,2.082108060477744,-0.4484099717469891,86.0704499896441,-0.0344930346995093
8.0013,0.9622047979538378,5.634365766804721,5.599007592659049,7.95871754691395,0.957084,5.60438,5.56921,0.1265531141950919,0.7117191297469568,0.6909704694411756,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.126472,0.71049,1.690969,2.332402241598264,2.332402004310925,-0.2989177795541685,84.40099240734095,-0.0425824530860508
8.0013,4.394652227094565,2.008416632035521,6.377624645983477,7.971673316493846,4.37838,2.00098,6.35401,0.5441972458335144,0.2424390243778294,0.8031641657133017,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.544116,0.24121,1.803163,2.5028082881399234,3.780376929582668,-0.6094194686873889,83.62237535401653,-0.0296266835061542
8.0013,-3.441299281338848,-0.6590848634111973,7.193321075072277,7.966471955712642,-3.42632,-0.656216,7.16201,-0.4179936255799447,-0.0785045258400275,0.9050515832797408,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.418075,-0.079734,1.905051,2.702602831984912,2.7026025980726933,-0.8443563138876993,82.80667892492772,-0.0348280442873587
8.0013,-3.9646603276696095,6.243908956784864,3.052191199054288,7.9630754785384275,-3.94572,6.21408,3.03761,-0.4918015670728871,0.7754491073724181,0.3959922985361871,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.491883,0.77422,1.395991,1.9769498070633809,4.306235829825089,-0.0066893175529312,86.94780880094571,-0.038224521461573
8.0013,-3.757680027743927,-0.9600683553412362,6.998493498758629,7.966677211729869,-3.74142,-0.955914,6.96821,-0.4699505108242481,-0.1183389620983976,0.8747241893451342,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.470032,-0.119568,1.874723,2.636040727374561,2.636040212379014,-0.8350908461751819,83.00150650124137,-0.0346227882701315
8.0013,5.816969951638818,-2.1836063881948773,5.041381300116627,7.991822803021849,5.81008,-2.18102,5.03541,0.726160785186557,-0.2723982198941114,0.6312604247501679,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.726079,-0.273628,1.631259,2.2543285890176312,2.254328180955233,-0.686350597566878,84.95861869988337,-0.0094771969781515
8.0013,3.042053824957338,1.415299416009121,7.263858325924774,7.973488412664811,3.03148,1.41038,7.23861,0.3876144423851279,0.1697034318649625,0.9060661064556604,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.387533,0.168474,1.906065,2.70411980313538,2.7041202827673545,-0.7340136808871764,82.73614167407523,-0.0278115873351891
8.0013,2.533317828308154,-1.5760506504474652,7.4242283651568926,7.978755688739943,2.52618,-1.57161,7.40331,0.3206538849788922,-0.1986191062772708,0.926137968485021,8.14835e-05,0.00122949,-0.999999,75,10,0.8,0.320572,-0.199849,1.926137,2.7554145383888167,2.7554145111102795,-0.9169630391888288,82.57577163484311,-0.0225443112600576
8.0013,-5.8155076395814245,-0.0539424380355115,5.495249111491569,7.967608538699306,-5.79102,-0.0537153,5.47211,-0.7238923999329108,-0.0041164209259746,0.6899006076226712,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.723974,-0.005346,1.6899,2.332235823865344,2.332236384758024,-0.6186997028505833,84.50475088850843,-0.0336914613006946
8.0013,-4.258358831269463,-4.560975768708029,5.008461020254384,7.963835667622731,-4.23842,-4.53962,4.98501,-0.5321823063864369,-0.5608504302191262,0.6342150957618666,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.532264,-0.56208,1.634214,2.258736938530988,2.2587371960957574,-0.8183032762296968,84.99153897974561,-0.0374643323772696
8.0013,-6.502642506959533,-2.4588352107909053,3.961132606068357,7.954391437118241,-6.46452,-2.44442,3.93791,-0.7873523307767591,-0.3011544764128956,0.537942644300375,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.787434,-0.302384,1.537942,2.1393059007185022,2.1393064578856418,-0.615912549828046,86.03886739393164,-0.0469085628817591
8.0013,-4.974416357546733,4.742527209086549,4.096879210184898,7.9581983212847875,-4.94762,4.71698,4.07481,-0.6264874083035425,0.5902404464164125,0.5090478785450976,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.626569,0.589011,1.509047,2.1040905191838046,2.10409093088677,-0.190744885262664,85.9031207898151,-0.0431016787152129
8.0013,-3.3411441881071027,1.1443551500609703,7.179694178362131,7.931554022819236,-3.31202,1.13438,7.11711,-0.4146039155875681,0.1336066712854234,0.9001404615766838,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.414685,0.132377,1.900139,2.6905871630635443,2.6905867981395666,-0.7449447716536544,82.82030582163787,-0.0697459771807649
8.0013,-1.438054679130767,-5.176662932802478,5.929161939935438,7.955482452805738,-1.42982,-5.14702,5.89521,-0.1762546935517538,-0.6415485317069152,0.7465586142197266,8.14835e-05,0.00122949,-0.999999,75,10,0.8,-0.176336,-0.642778,1.746558,2.414877868115322,2.414877726993501,-0.9548683627110316,84.07083806006456,-0.0458175471942627
8.0013,3.36343321688371,4.676323611285043,5.55338780998602,7.969058136624428,3.34988,4.65748,5.53101,0.4248048340676699,0.5592123073956938,0.71191463547951,8.14835e-05,0.00122949,-0.999999,75,10,1.0,0.424723,0.557983,1.711914,2.3619885873337765,2.361988946434906,-0.3859403537630284,84.44661219001398,-0.0322418633755727
